CowTagID,Taxa,pcover,Taxon_Group,Morph2,Calc,ER,FE,PC1,PC2,PC3,PC4,Location,AlphaTag,LiveCoral,DeadCoral,Rubble,Sand,lat,lon,meanRugosity,complexity,Salinity,Temperature,pH,Phosphate_umolL,Silicate_umolL,NN_umolL,NbSp,NbSpP,NbFEs,NbFEsP,resSp,resSpp,resFE,resFEp,Community
V11,Halimeda distorta,0,Chlorophyta,Br,AC,Auto,"Chlorophyta,Br,AC,Auto",-0.265626119,0.310827563,0.25719819,0.078306332,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Halimeda distorta,0,Chlorophyta,Br,AC,Auto,"Chlorophyta,Br,AC,Auto",-0.265626119,0.310827563,0.25719819,0.078306332,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Halimeda minima,0,Chlorophyta,Br,AC,Auto,"Chlorophyta,Br,AC,Auto",-0.265626119,0.310827563,0.25719819,0.078306332,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Halimeda minima,0,Chlorophyta,Br,AC,Auto,"Chlorophyta,Br,AC,Auto",-0.265626119,0.310827563,0.25719819,0.078306332,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Halimeda minima,0,Chlorophyta,Br,AC,Auto,"Chlorophyta,Br,AC,Auto",-0.265626119,0.310827563,0.25719819,0.078306332,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Porifera unknown,0.602409639,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Porifera unknown,0.602409639,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Porifera unknown,0.602409639,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Caulerpa serrulata,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Caulerpa serrulata,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Caulerpa serrulata,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Hypnea pannosa,0,Rhodophyta,Br,NC,Auto,"Rhodophyta,Br,NC,Auto",-0.313408236,0.149679088,0.020890779,0.227991419,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Hypnea pannosa,0,Rhodophyta,Br,NC,Auto,"Rhodophyta,Br,NC,Auto",-0.313408236,0.149679088,0.020890779,0.227991419,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Hypnea pannosa,0,Rhodophyta,Br,NC,Auto,"Rhodophyta,Br,NC,Auto",-0.313408236,0.149679088,0.020890779,0.227991419,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Valonia ventricosa,0,Chlorophyta,Sph,NC,Auto,"Chlorophyta,Sph,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Valonia ventricosa,0,Chlorophyta,Sph,NC,Auto,"Chlorophyta,Sph,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Valonia ventricosa,0,Chlorophyta,Sph,NC,Auto,"Chlorophyta,Sph,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Porites irregularis,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Porites irregularis,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Porites irregularis,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Pavona cactus,0,Cnidaria,Fol,Herm,Mix,"Cnidaria,Fol,Herm,Mix",0.596808101,0.025008936,0.067425247,-0.295850123,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Pavona cactus,0,Cnidaria,Fol,Herm,Mix,"Cnidaria,Fol,Herm,Mix",0.596808101,0.025008936,0.067425247,-0.295850123,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Pavona cactus,0,Cnidaria,Fol,Herm,Mix,"Cnidaria,Fol,Herm,Mix",0.596808101,0.025008936,0.067425247,-0.295850123,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Verongida sp.,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Verongida sp.,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Verongida sp.,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Pocillopora verrucosa,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Pocillopora verrucosa,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Pocillopora verrucosa,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Dictyota friabilis,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Dictyota friabilis,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Dictyota friabilis,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Avrainvillea erecta,0,Chlorophyta,Fol,NC,Auto,"Chlorophyta,Fol,NC,Auto",-0.290825128,-0.148611606,0.212103987,-0.256493874,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Avrainvillea erecta,0,Chlorophyta,Fol,NC,Auto,"Chlorophyta,Fol,NC,Auto",-0.290825128,-0.148611606,0.212103987,-0.256493874,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Avrainvillea erecta,0,Chlorophyta,Fol,NC,Auto,"Chlorophyta,Fol,NC,Auto",-0.290825128,-0.148611606,0.212103987,-0.256493874,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V11,Caulerpa racemosa,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,19,37.25490196,14,63.63636364,-2.254293533,-4.420183397,-1.215406289,-5.52457404,Full Community
V11,Caulerpa racemosa,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,3,16.66666667,3,50,-2.017344684,-11.20747046,-0.817504886,-13.62508143,Stony Coral
V11,Caulerpa racemosa,0,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,K,15.23809524,60.47619048,12.85714286,11.42857143,-17.54019303,-149.900068,0.530377668,0.469622332,0.495442726,2.03128766,0.136540347,5.921438773,127.9521405,55.13290216,9,37.5,7,31.81818182,2.112962384,8.878915492,-0.063673229,-1.156461963,Macroalgae
V12,Turf,35.86206897,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,19,37.25490196,12,54.54545455,1.27159855,2.493330491,-0.657691607,-2.989507306,Full Community
V12,Turf,35.86206897,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,3,16.66666667,3,50,-1.038858142,-5.771434123,-0.055384448,-0.92307414,Stony Coral
V12,Turf,35.86206897,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,8,33.33333333,5,22.72727273,-1.520022343,-5.968475409,-1.174273126,-7.923108999,Macroalgae
V12,Crustose Corallines,2.068965517,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,19,37.25490196,12,54.54545455,1.27159855,2.493330491,-0.657691607,-2.989507306,Full Community
V12,Crustose Corallines,2.068965517,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,3,16.66666667,3,50,-1.038858142,-5.771434123,-0.055384448,-0.92307414,Stony Coral
V12,Crustose Corallines,2.068965517,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,8,33.33333333,5,22.72727273,-1.520022343,-5.968475409,-1.174273126,-7.923108999,Macroalgae
V12,Turbinaria ornata,8.275862069,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,L,23.14814815,39.81481481,15.27777778,21.75925926,-17.54030996,-149.900112,0.633825944,0.366174056,0.217227849,2.096789016,0.194971367,9.819304088,83.67479462,23.70136851,19,37.25490196,12,54.54545455,1.27159855,2.493330491,-0.657691607,-2.989507306,Full Community
